Order_ID,Gender_Category,Product_Category,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Order_Date,Sales_Channel,Region,Revenue
4193,Kids,Basketball,Kyrie Flytrap,XL,1,6317.4,0.0,2024-12-04,Online,Mumbai,6317.4
4194,Kids,Running,React Infinity,L,4,6317.4,0.0,2024-10-28,Retail,Delhi,25269.6
4195,Kids,Training,Metcon 7,L,4,6317.4,0.0,2023-09-23,Retail,Mumbai,25269.6
2029,Kids,Lifestyle,Dunk Low,10,4,8165.07,0.0,2023-09-23,Online,Pune,32660.28
4197,Men,Running,React Infinity,XL,4,7560.6,0.0,2023-09-23,Online,Kolkata,30242.4
4198,Men,Running,Pegasus Turbo,M,3,7860.63,0.53,2023-09-23,Retail,Delhi,11083.488299999999
4199,Women,Running,Free RN,M,3,4996.25,0.0,2025-05-25,Online,Hyderabad,14988.75
4200,Women,Soccer,Tiempo Legend,L,3,4996.25,0.78,2025-05-25,Online,Bengaluru,3297.5249999999996
4201,Kids,Running,React Infinity,L,3,4996.25,0.0,2025-05-09,Retail,Kolkata,14988.75
4202,Men,Training,SuperRep Go,L,4,4996.25,0.0,2025-05-16,Online,Pune,19985.0
4203,Kids,Training,Flex Trainer,M,1,7265.47,0.0,2025-05-16,Online,Pune,7265.47
4204,Kids,Lifestyle,Waffle One,M,1,7265.47,0.0,2025-04-16,Online,Pune,7265.47
4205,Kids,Lifestyle,Waffle One,XL,1,7213.51,0.0,2024-10-13,Online,Mumbai,7213.51
4206,Kids,Basketball,Kyrie Flytrap,XL,1,7213.51,0.0,2024-11-07,Online,Bengaluru,7213.51
4207,Women,Basketball,Air Jordan,L,1,7213.51,0.0,2024-11-15,Retail,Hyderabad,7213.51
4208,Kids,Running,React Infinity,L,1,7213.51,0.0,2025-04-08,Retail,Pune,7213.51
4209,Women,Running,Air Zoom,M,1,7213.51,0.0,2023-12-03,Online,Kolkata,7213.51
4210,Kids,Training,SuperRep Go,M,3,7213.51,0.0,2023-12-03,Retail,Mumbai,21640.53
4211,Men,Basketball,Air Jordan,9,0,7213.51,1.09,2025-04-19,Online,Hyderabad,-0.0
4212,Men,Running,React Infinity,XL,3,7213.51,0.9,2023-07-29,Online,Kolkata,2164.0529999999994
4213,Men,Lifestyle,Dunk Low,L,0,7213.51,0.0,2024-05-26,Retail,Delhi,0.0
4214,Men,Training,SuperRep Go,L,3,7213.51,0.0,2024-11-08,Retail,Pune,21640.53
4215,Men,Training,Flex Trainer,XL,3,7213.51,0.0,2025-07-13,Online,Kolkata,21640.53
4216,Kids,Lifestyle,Waffle One,M,1,4989.15,0.0,2025-02-23,Online,Delhi,4989.15
4217,Men,Soccer,Tiempo Legend,12,2,3080.23,0.22,2025-05-08,Online,Delhi,4805.1588
4218,Kids,Running,Free RN,10,2,6296.17,0.0,2025-02-11,Online,Bengaluru,12592.34
4219,Kids,Training,Flex Trainer,10,2,9565.66,0.0,2025-02-11,Retail,Pune,19131.32
4220,Kids,Lifestyle,Dunk Low,M,2,2290.64,0.84,2025-01-31,Retail,Delhi,733.0048
4221,Kids,Soccer,Mercurial Superfly,XL,1,2941.85,0.88,2025-01-31,Online,Hyderabad,353.022
2023,Men,Basketball,Air Jordan,XL,1,2941.85,0.0,2025-01-31,Online,Mumbai,2941.85
4223,Kids,Soccer,Mercurial Superfly,L,1,2941.85,0.31,2025-02-04,Retail,Bengaluru,2029.8764999999999
4224,Kids,Training,ZoomX Invincible,L,1,2941.85,0.58,2024-10-10,Online,Hyderabad,1235.577
4225,Kids,Running,Free RN,XL,1,2941.85,1.12,2025-05-01,Online,Delhi,-353.0220000000003
4226,Women,Lifestyle,Waffle One,XL,1,6652.23,0.0,2025-01-17,Online,Delhi,6652.23
4227,Kids,Training,Metcon 7,L,3,6652.23,0.0,2024-12-17,Retail,Mumbai,19956.69
4228,Kids,Training,SuperRep Go,L,3,6652.23,0.0,2025-05-12,Retail,Kolkata,19956.69
4229,Kids,Running,Free RN,XL,4,6652.23,0.0,2025-06-20,Online,Pune,26608.92
4230,Kids,Lifestyle,Waffle One,L,2,6652.23,0.0,2024-08-15,Retail,Hyderabad,13304.46
4231,Kids,Lifestyle,Blazer Mid,XL,2,6652.23,1.09,2024-01-08,Online,Pune,-1197.4014000000009
4232,Women,Soccer,Tiempo Legend,10,0,3895.52,0.0,2024-01-08,Online,Bengaluru,0.0
4233,Women,Soccer,Mercurial Superfly,10,1,3895.52,0.0,2024-01-08,Retail,Bengaluru,3895.52
4234,Women,Basketball,Zoom Freak,M,4,3417.98,0.0,2024-01-08,Online,Mumbai,13671.92
4235,Kids,Basketball,Zoom Freak,M,4,3417.98,0.0,2025-04-18,Online,Bengaluru,13671.92
4236,Kids,Soccer,Mercurial Superfly,M,1,8299.07,0.09,2025-04-18,Retail,Delhi,7552.1537
4237,Men,Basketball,LeBron 20,L,1,6489.35,0.0,2025-02-15,Online,Delhi,6489.35
4238,Men,Soccer,Phantom GT,XL,2,6489.35,0.0,2024-12-14,Online,Hyderabad,12978.7
4239,Men,Running,Air Zoom,XL,2,3507.12,1.13,2023-09-08,Online,Kolkata,-911.8511999999993
4240,Men,Running,Air Zoom,M,2,3507.12,0.0,2025-06-04,Retail,Bengaluru,7014.24
4241,Women,Basketball,LeBron 20,M,2,3507.12,0.0,2024-10-29,Retail,Delhi,7014.24
4242,Kids,Basketball,Kyrie Flytrap,M,2,3507.12,0.0,2025-01-09,Retail,Mumbai,7014.24
4243,Kids,Training,ZoomX Invincible,M,2,5248.74,0.0,2025-01-09,Retail,Bengaluru,10497.48
4244,Men,Training,Metcon 7,XL,2,3576.04,0.54,2025-01-09,Retail,Bengaluru,3289.9568
4245,Kids,Basketball,Zoom Freak,M,3,3576.04,0.17,2024-12-12,Online,Delhi,8904.3396
4246,Men,Running,Pegasus Turbo,L,1,3576.04,0.0,2025-01-10,Retail,Mumbai,3576.04
4247,Kids,Training,Flex Trainer,M,1,4045.64,0.69,2025-02-26,Retail,Kolkata,1254.1484000000003
4248,Kids,Soccer,Premier III,XL,1,4045.64,0.0,2025-02-26,Retail,Mumbai,4045.64
4249,Kids,Training,Flex Trainer,L,1,2902.95,0.6,2024-10-11,Retail,Bengaluru,1161.18
4250,Women,Basketball,Air Jordan,11,1,8072.86,0.0,2025-01-16,Online,Kolkata,8072.86
4251,Kids,Basketball,LeBron 20,M,1,8072.86,0.59,2024-01-07,Retail,Mumbai,3309.8726
4252,Kids,Training,SuperRep Go,L,2,8072.86,1.0,2024-06-08,Online,Hyderabad,0.0
2013,Kids,Lifestyle,Blazer Mid,L,2,8072.86,0.24,2024-08-07,Online,Hyderabad,12270.7472
2019,Men,Running,Free RN,XL,2,8072.86,0.0,2024-08-07,Online,Kolkata,16145.72
4255,Women,Running,React Infinity,XL,1,5462.8,0.0,2024-08-07,Retail,Kolkata,5462.8
4256,Women,Soccer,Tiempo Legend,XL,4,5462.8,0.52,2024-12-18,Online,Hyderabad,10488.576
4257,Women,Training,Metcon 7,XL,1,5462.8,0.99,2024-08-14,Online,Kolkata,54.62800000000005
4258,Kids,Lifestyle,Dunk Low,L,1,4189.36,0.0,2024-06-10,Retail,Pune,4189.36
4259,Men,Lifestyle,Air Force 1,L,3,6058.38,0.35,2023-09-22,Retail,Bengaluru,11813.841
4260,Women,Lifestyle,Waffle One,L,3,6058.38,0.0,2023-09-22,Online,Kolkata,18175.14
2044,Men,Training,Flex Trainer,XL,0,4641.58,0.0,2023-08-13,Online,Bengaluru,0.0
4262,Women,Basketball,LeBron 20,XL,0,4641.58,0.0,2025-04-18,Online,Mumbai,0.0
4263,Men,Running,React Infinity,XL,3,4641.58,0.0,2025-06-30,Retail,Delhi,13924.74
4264,Kids,Lifestyle,Air Force 1,M,1,6012.55,0.0,2024-01-11,Online,Delhi,6012.55
4265,Kids,Training,Flex Trainer,M,3,4101.5,0.0,2024-02-08,Online,Kolkata,12304.5
4266,Men,Lifestyle,Waffle One,XL,3,4101.5,0.0,2025-07-04,Online,Mumbai,12304.5
4267,Women,Basketball,Zoom Freak,L,0,4101.5,0.28,2025-07-04,Retail,Pune,0.0
4268,Men,Lifestyle,Waffle One,L,1,6321.98,0.0,2025-07-04,Online,Mumbai,6321.98
4269,Kids,Basketball,Zoom Freak,L,2,4426.69,0.0,2025-07-04,Online,Pune,8853.38
4270,Kids,Soccer,Tiempo Legend,L,3,4426.69,0.0,2025-01-01,Online,Bengaluru,13280.07
4271,Kids,Lifestyle,Waffle One,XL,3,4426.69,0.52,2025-01-13,Online,Bengaluru,6374.433599999999
4272,Women,Basketball,Air Jordan,10,3,4529.52,0.0,2025-06-23,Online,Mumbai,13588.560000000001
4273,Kids,Soccer,Phantom GT,7,3,3407.16,0.0,2025-01-20,Retail,Mumbai,10221.48
4274,Men,Basketball,Kyrie Flytrap,XL,3,6924.77,0.0,2025-04-27,Online,Mumbai,20774.31
4275,Women,Lifestyle,Dunk Low,8,3,6924.77,0.0,2025-04-27,Retail,Mumbai,20774.31
4276,Men,Basketball,Kyrie Flytrap,11,3,6924.77,0.0,2025-02-05,Retail,Bengaluru,20774.31
4277,Women,Soccer,Phantom GT,11,1,6924.77,0.0,2024-10-03,Online,Bengaluru,6924.77
4278,Kids,Basketball,Zoom Freak,M,1,5606.81,0.0,2024-10-03,Retail,Pune,5606.81
4279,Men,Training,ZoomX Invincible,XL,1,2670.28,0.0,2025-04-30,Retail,Pune,2670.28
4280,Women,Soccer,Phantom GT,M,1,2670.28,0.45,2024-08-11,Retail,Kolkata,1468.6540000000002
4281,Kids,Basketball,Air Jordan,11,1,2670.28,0.0,2024-08-11,Retail,Mumbai,2670.28
4282,Men,Soccer,Phantom GT,11,1,2670.28,0.0,2025-03-20,Online,Pune,2670.28
4283,Men,Training,ZoomX Invincible,M,1,9649.36,0.95,2025-02-26,Retail,Bengaluru,482.4680000000005
4284,Men,Running,Air Zoom,M,4,2953.43,0.1,2024-05-15,Retail,Delhi,10632.348
4285,Kids,Lifestyle,Waffle One,M,4,5385.78,0.0,2024-11-28,Retail,Pune,21543.12
4286,Kids,Soccer,Tiempo Legend,L,0,5385.78,0.0,2025-06-08,Online,Kolkata,0.0
4287,Kids,Lifestyle,Waffle One,6,0,6754.13,0.0,2025-06-08,Retail,Kolkata,0.0
4288,Kids,Basketball,Air Jordan,6,1,6754.13,0.0,2024-09-24,Online,Hyderabad,6754.13
4289,Men,Lifestyle,Waffle One,L,1,9306.54,0.1,2024-09-24,Retail,Delhi,8375.886
4290,Kids,Lifestyle,Blazer Mid,L,1,9306.54,0.0,2025-01-25,Retail,Kolkata,9306.54
4291,Women,Soccer,Phantom GT,XL,2,9306.54,0.0,2025-01-25,Retail,Delhi,18613.08
4292,Men,Training,ZoomX Invincible,L,2,5238.91,0.23,2024-11-24,Online,Delhi,8067.9214
4293,Women,Basketball,Kyrie Flytrap,XL,0,5238.91,0.0,2025-03-20,Retail,Delhi,0.0
4294,Women,Soccer,Premier III,XL,4,5238.91,0.0,2025-01-16,Online,Kolkata,20955.64
4295,Women,Basketball,Air Jordan,10,4,4469.12,0.0,2025-03-15,Retail,Mumbai,17876.48
4296,Women,Lifestyle,Waffle One,7,3,4121.58,0.0,2025-03-15,Online,Mumbai,12364.74
4297,Women,Running,React Infinity,L,4,7587.07,0.0,2025-03-06,Online,Kolkata,30348.28
4298,Men,Running,React Infinity,L,4,7587.07,0.37,2024-08-13,Online,Mumbai,19119.4164
4299,Kids,Running,Free RN,L,0,7587.07,0.0,2025-06-14,Online,Pune,0.0
4300,Kids,Basketball,Zoom Freak,L,0,7587.07,0.0,2024-12-27,Online,Kolkata,0.0
2026,Kids,Training,ZoomX Invincible,L,0,7587.07,0.0,2024-01-05,Online,Kolkata,0.0
4302,Kids,Training,Flex Trainer,11,0,7587.07,0.0,2025-06-03,Retail,Pune,0.0
4303,Men,Soccer,Phantom GT,L,0,7587.07,0.0,2024-07-21,Online,Bengaluru,0.0
4304,Kids,Basketball,Kyrie Flytrap,L,0,4877.24,0.0,2024-07-07,Retail,Hyderabad,0.0
4305,Women,Lifestyle,Waffle One,M,0,2270.57,0.0,2024-12-07,Retail,Bengaluru,0.0
4306,Kids,Basketball,Air Jordan,M,0,6767.5,0.0,2024-09-21,Retail,Bengaluru,0.0
4307,Women,Training,SuperRep Go,7,0,6767.5,0.0,2024-09-21,Retail,Delhi,0.0
4308,Men,Basketball,LeBron 20,XL,0,9745.69,0.21,2025-06-05,Retail,Pune,0.0
4309,Women,Training,Metcon 7,M,0,9745.69,0.12,2025-06-18,Online,Pune,0.0
4310,Kids,Basketball,Zoom Freak,XL,0,9745.69,0.16,2025-06-17,Retail,Delhi,0.0
4311,Men,Training,SuperRep Go,L,3,7889.36,0.46,2023-08-16,Retail,Bengaluru,12780.7632
4312,Kids,Training,SuperRep Go,L,4,7889.36,0.0,2023-08-16,Online,Delhi,31557.44
4313,Women,Soccer,Tiempo Legend,8,4,8823.88,0.0,2023-08-16,Retail,Bengaluru,35295.52
4314,Kids,Lifestyle,Blazer Mid,8,4,8823.88,0.0,2025-07-22,Online,Hyderabad,35295.52
4315,Women,Lifestyle,Dunk Low,M,4,4080.51,0.0,2024-03-04,Retail,Pune,16322.04
4316,Men,Running,React Infinity,XL,1,9623.53,0.0,2024-01-04,Retail,Hyderabad,9623.53
4317,Kids,Lifestyle,Blazer Mid,L,1,9623.53,0.0,2024-10-15,Retail,Bengaluru,9623.53
4318,Women,Basketball,Kyrie Flytrap,11,1,6646.84,0.0,2024-10-16,Retail,Kolkata,6646.84
2027,Men,Training,SuperRep Go,L,0,6646.84,0.08,2024-11-14,Retail,Kolkata,0.0
4320,Women,Training,SuperRep Go,11,0,6646.84,0.0,2024-09-27,Online,Delhi,0.0
4321,Kids,Running,Free RN,XL,0,6646.84,0.0,2024-01-15,Online,Mumbai,0.0
4322,Women,Lifestyle,Waffle One,M,0,8526.42,0.0,2025-01-20,Online,Mumbai,0.0
4323,Men,Lifestyle,Air Force 1,M,0,8526.42,1.02,2024-10-26,Retail,Delhi,-0.0
4324,Women,Soccer,Tiempo Legend,7,0,9604.84,0.0,2024-10-26,Retail,Mumbai,0.0
4325,Men,Basketball,Zoom Freak,L,0,9604.84,0.0,2025-01-15,Retail,Bengaluru,0.0
4326,Women,Lifestyle,Air Force 1,XL,0,9604.84,0.31,2024-06-06,Retail,Delhi,0.0
4327,Men,Training,SuperRep Go,XL,1,6348.4,0.0,2024-12-15,Retail,Pune,6348.4
4328,Men,Basketball,Zoom Freak,XL,3,3943.71,0.0,2025-04-29,Online,Hyderabad,11831.130000000001
2003,Men,Lifestyle,Blazer Mid,M,3,4087.76,0.36,2024-08-16,Retail,Delhi,7848.4992
4330,Kids,Lifestyle,Air Force 1,M,1,4087.76,0.0,2025-07-17,Retail,Bengaluru,4087.76
4331,Women,Training,SuperRep Go,M,2,4574.53,0.04,2025-01-03,Retail,Kolkata,8783.0976
4332,Women,Running,Pegasus Turbo,M,1,5179.28,0.12,2024-09-24,Online,Delhi,4557.7663999999995
4333,Men,Lifestyle,Blazer Mid,M,1,5179.28,0.0,2025-06-04,Retail,Mumbai,5179.28
4334,Kids,Basketball,Air Jordan,M,1,4393.46,0.0,2024-08-12,Online,Kolkata,4393.46
4335,Kids,Running,Air Zoom,M,1,7120.57,0.0,2025-06-30,Online,Kolkata,7120.57
4336,Men,Soccer,Phantom GT,XL,1,7120.57,0.09,2025-06-30,Retail,Pune,6479.7187
4337,Women,Lifestyle,Blazer Mid,XL,1,3051.51,0.0,2025-06-30,Online,Mumbai,3051.51
4338,Men,Running,Air Zoom,XL,1,3051.51,0.0,2025-06-30,Online,Pune,3051.51
4339,Women,Lifestyle,Dunk Low,L,1,3051.51,0.33,2024-11-21,Retail,Hyderabad,2044.5117
4340,Women,Training,ZoomX Invincible,6,1,3051.51,0.0,2024-11-21,Retail,Bengaluru,3051.51
4341,Kids,Training,Flex Trainer,6,1,5890.69,0.0,2024-11-21,Retail,Hyderabad,5890.69
2009,Kids,Running,Pegasus Turbo,L,1,5890.69,0.84,2023-11-22,Retail,Delhi,942.5104000000001
4343,Kids,Training,Metcon 7,7,1,5890.69,0.0,2023-11-22,Retail,Bengaluru,5890.69
4344,Kids,Soccer,Premier III,8,1,2282.8,0.0,2024-01-18,Online,Delhi,2282.8
4345,Kids,Training,Metcon 7,8,1,2282.8,0.28,2024-11-29,Retail,Pune,1643.616
4346,Men,Training,ZoomX Invincible,M,1,9440.95,0.71,2025-05-04,Online,Mumbai,2737.8755000000006
4347,Men,Lifestyle,Dunk Low,12,1,9440.95,0.0,2025-03-10,Retail,Hyderabad,9440.95
4348,Women,Lifestyle,Blazer Mid,12,0,9332.64,0.0,2023-09-25,Online,Pune,0.0
4349,Women,Training,Flex Trainer,12,0,9332.64,0.0,2023-09-25,Retail,Mumbai,0.0
4350,Men,Soccer,Phantom GT,M,0,9332.64,0.0,2024-05-30,Online,Delhi,0.0
4351,Men,Soccer,Mercurial Superfly,M,0,9332.64,0.0,2024-08-19,Online,Pune,0.0
4352,Men,Running,Pegasus Turbo,9,1,9332.64,0.57,2025-01-10,Retail,Kolkata,4013.0352000000003
4353,Men,Soccer,Premier III,M,1,6908.65,0.0,2025-01-10,Retail,Bengaluru,6908.65
4354,Men,Soccer,Premier III,M,1,6908.65,0.0,2025-03-08,Retail,Kolkata,6908.65
2007,Kids,Basketball,LeBron 20,7,1,9557.32,0.0,2025-03-08,Retail,Kolkata,9557.32
4356,Men,Soccer,Phantom GT,M,1,9557.32,0.0,2025-03-08,Online,Delhi,9557.32
4357,Women,Lifestyle,Air Force 1,6,2,7723.9,0.0,2025-01-27,Online,Pune,15447.8
4358,Kids,Basketball,LeBron 20,XL,2,9336.51,0.43,2024-10-18,Online,Mumbai,10643.621400000002
4359,Kids,Running,Pegasus Turbo,L,2,9336.51,0.0,2025-02-23,Online,Bengaluru,18673.02
4360,Women,Running,Pegasus Turbo,L,2,2906.76,0.3,2024-09-24,Online,Hyderabad,4069.464
4361,Kids,Lifestyle,Blazer Mid,M,2,5294.22,0.0,2024-08-25,Retail,Kolkata,10588.44
4362,Men,Training,Flex Trainer,M,2,6290.99,0.0,2025-07-08,Online,Kolkata,12581.98
4363,Kids,Basketball,Air Jordan,L,2,6290.99,0.75,2024-11-24,Online,Delhi,3145.495
4364,Kids,Running,Free RN,L,3,6290.99,0.0,2024-11-24,Retail,Kolkata,18872.97
4365,Men,Basketball,Zoom Freak,L,3,7357.98,0.0,2024-10-02,Online,Kolkata,22073.94
4366,Kids,Training,SuperRep Go,L,3,2572.92,0.0,2025-02-16,Retail,Kolkata,7718.76
4367,Kids,Basketball,Kyrie Flytrap,L,3,8832.85,0.0,2024-01-08,Retail,Kolkata,26498.550000000003
4368,Women,Soccer,Tiempo Legend,M,3,5481.64,1.18,2024-10-12,Retail,Delhi,-2960.0855999999994
4369,Women,Training,SuperRep Go,L,2,5046.05,0.0,2024-10-12,Online,Hyderabad,10092.1
4370,Women,Running,Pegasus Turbo,L,2,5046.05,0.38,2024-10-13,Retail,Mumbai,6257.102
4371,Men,Lifestyle,Blazer Mid,7,0,2042.87,1.25,2024-11-22,Retail,Hyderabad,-0.0
2029,Kids,Running,Free RN,M,3,7651.93,0.0,2024-11-22,Retail,Mumbai,22955.79
4373,Men,Lifestyle,Waffle One,M,3,7651.93,0.0,2024-08-01,Retail,Bengaluru,22955.79
4374,Women,Basketball,Zoom Freak,XL,3,7651.93,0.0,2024-11-19,Retail,Pune,22955.79
4375,Women,Training,ZoomX Invincible,L,1,7651.93,0.45,2025-06-12,Online,Kolkata,4208.561500000001
4376,Men,Soccer,Phantom GT,M,4,7651.93,1.08,2024-08-05,Online,Kolkata,-2448.6176000000023
4377,Women,Running,Free RN,12,4,2620.09,0.89,2024-12-07,Retail,Mumbai,1152.8396
4378,Men,Training,Flex Trainer,12,4,2620.09,0.0,2024-08-29,Online,Mumbai,10480.36
4379,Women,Lifestyle,Air Force 1,9,3,2476.41,0.0,2024-08-29,Online,Hyderabad,7429.23
4380,Men,Soccer,Phantom GT,M,1,2476.41,0.57,2024-08-29,Online,Pune,1064.8563000000001
4381,Men,Training,Flex Trainer,XL,2,2476.41,0.0,2024-08-29,Retail,Pune,4952.82
4382,Kids,Soccer,Mercurial Superfly,XL,2,9057.85,0.0,2024-11-24,Retail,Hyderabad,18115.7
4383,Women,Soccer,Tiempo Legend,XL,2,9057.85,0.16,2024-12-24,Retail,Delhi,15217.188
4384,Women,Running,Pegasus Turbo,XL,2,9057.85,0.6,2024-06-15,Online,Kolkata,7246.280000000001
4385,Men,Basketball,Kyrie Flytrap,L,2,9057.85,0.84,2023-12-13,Retail,Kolkata,2898.5120000000006
4386,Kids,Basketball,Zoom Freak,L,2,3432.35,0.34,2025-06-14,Online,Bengaluru,4530.701999999999
4387,Women,Lifestyle,Dunk Low,L,4,2616.9,0.0,2025-03-27,Retail,Delhi,10467.6
4388,Women,Training,ZoomX Invincible,M,0,9304.56,0.0,2025-07-02,Retail,Bengaluru,0.0
4389,Women,Basketball,Zoom Freak,M,0,9304.56,0.0,2025-07-06,Online,Kolkata,0.0
4390,Kids,Lifestyle,Waffle One,L,2,9569.18,1.11,2024-12-05,Online,Bengaluru,-2105.2196000000017
4391,Women,Lifestyle,Dunk Low,9,2,9569.18,0.0,2025-04-20,Retail,Pune,19138.36
4392,Kids,Training,Metcon 7,9,2,8873.61,0.0,2025-04-19,Retail,Bengaluru,17747.22
4393,Women,Basketball,Kyrie Flytrap,L,2,8873.61,0.0,2025-04-19,Retail,Kolkata,17747.22
4394,Women,Training,ZoomX Invincible,L,2,8873.61,0.81,2025-03-14,Retail,Bengaluru,3371.9717999999993
4395,Kids,Running,Air Zoom,M,2,5282.31,0.0,2025-04-20,Online,Mumbai,10564.62
4396,Kids,Soccer,Phantom GT,M,2,2392.41,0.0,2025-01-30,Online,Pune,4784.82
4397,Men,Running,React Infinity,9,1,7607.91,0.0,2025-05-08,Retail,Delhi,7607.91
4398,Men,Soccer,Premier III,XL,2,7607.91,0.0,2024-06-29,Online,Delhi,15215.82
4399,Men,Basketball,Air Jordan,L,4,7607.91,0.0,2025-01-06,Online,Bengaluru,30431.64
4400,Women,Lifestyle,Air Force 1,M,4,7798.57,0.28,2025-05-27,Retail,Kolkata,22459.881599999997
4401,Men,Lifestyle,Blazer Mid,XL,1,3086.75,0.0,2024-11-25,Retail,Kolkata,3086.75
4402,Women,Soccer,Premier III,XL,1,3086.75,0.38,2024-11-19,Online,Mumbai,1913.785
4403,Kids,Basketball,Kyrie Flytrap,L,0,3086.75,0.0,2024-08-27,Online,Pune,0.0
4404,Women,Running,Free RN,M,1,4079.94,0.0,2024-08-27,Retail,Hyderabad,4079.94
4405,Women,Training,Flex Trainer,XL,1,4079.94,1.24,2025-02-24,Retail,Pune,-979.1856
4406,Women,Basketball,Kyrie Flytrap,XL,1,4079.94,0.0,2025-02-01,Online,Kolkata,4079.94
4407,Kids,Lifestyle,Waffle One,M,1,3409.83,1.11,2025-02-01,Online,Mumbai,-375.08130000000034
4408,Kids,Training,Metcon 7,XL,1,3409.83,0.0,2025-02-01,Online,Bengaluru,3409.83
4409,Kids,Training,Flex Trainer,L,1,5967.57,0.01,2025-02-01,Retail,Bengaluru,5907.8943
4410,Men,Basketball,Kyrie Flytrap,XL,1,5967.57,1.1,2024-01-26,Retail,Mumbai,-596.7570000000005
4411,Kids,Lifestyle,Air Force 1,M,1,3671.95,0.0,2024-01-26,Retail,Hyderabad,3671.95
4412,Kids,Lifestyle,Blazer Mid,XL,1,3671.95,0.0,2025-05-25,Online,Kolkata,3671.95
4413,Men,Running,Free RN,M,2,3671.95,0.0,2024-09-03,Retail,Hyderabad,7343.9
4414,Kids,Running,Pegasus Turbo,9,2,3671.95,0.32,2024-09-05,Retail,Hyderabad,4993.851999999999
4415,Kids,Running,Free RN,12,2,3671.95,0.0,2024-09-05,Retail,Pune,7343.9
4416,Women,Basketball,Zoom Freak,12,2,2365.6,0.0,2025-06-07,Retail,Mumbai,4731.2
4417,Women,Soccer,Tiempo Legend,L,2,3139.93,0.83,2025-06-07,Retail,Hyderabad,1067.5762000000002
4418,Women,Training,Metcon 7,XL,2,3139.93,0.46,2025-06-07,Online,Kolkata,3391.1244
4419,Kids,Training,Flex Trainer,9,4,4904.79,0.0,2025-01-17,Online,Bengaluru,19619.16
4420,Women,Lifestyle,Blazer Mid,L,4,4904.79,1.19,2023-11-08,Retail,Pune,-3727.640399999999
4421,Women,Running,React Infinity,XL,1,5381.5,0.0,2024-09-05,Online,Mumbai,5381.5
4422,Men,Running,React Infinity,XL,1,5381.5,0.43,2025-06-08,Online,Delhi,3067.4550000000004
4423,Men,Running,Free RN,6,1,5381.5,0.0,2025-01-03,Retail,Pune,5381.5
2007,Men,Soccer,Phantom GT,L,0,7652.31,0.0,2023-09-29,Retail,Bengaluru,0.0
4425,Women,Running,Air Zoom,L,0,4034.25,0.0,2023-09-04,Retail,Delhi,0.0
4426,Men,Lifestyle,Blazer Mid,M,1,8546.9,0.0,2024-12-02,Online,Pune,8546.9
4427,Women,Lifestyle,Dunk Low,M,2,8546.9,0.0,2024-11-04,Retail,Pune,17093.8
4428,Kids,Lifestyle,Waffle One,M,2,6378.45,0.0,2025-04-04,Online,Hyderabad,12756.9
4429,Kids,Soccer,Premier III,XL,2,6378.45,0.49,2025-01-18,Retail,Kolkata,6506.019
4430,Kids,Basketball,Kyrie Flytrap,L,2,6378.45,0.15,2025-05-16,Retail,Bengaluru,10843.365
4431,Kids,Training,Metcon 7,XL,4,6378.45,0.0,2025-01-15,Online,Bengaluru,25513.8
4432,Men,Basketball,Air Jordan,XL,4,6378.45,0.0,2025-06-06,Retail,Hyderabad,25513.8
4433,Men,Soccer,Phantom GT,M,4,4840.5,0.0,2025-06-06,Retail,Hyderabad,19362.0
4434,Men,Basketball,Zoom Freak,L,3,3844.82,0.0,2025-02-09,Online,Hyderabad,11534.460000000001
4435,Women,Training,Flex Trainer,M,4,2720.7,0.0,2025-02-09,Online,Hyderabad,10882.8
4436,Men,Training,SuperRep Go,M,4,2720.7,0.0,2025-04-08,Online,Pune,10882.8
4437,Men,Basketball,Kyrie Flytrap,XL,2,6172.36,0.0,2023-11-25,Retail,Hyderabad,12344.72
4438,Men,Basketball,Zoom Freak,XL,3,6172.36,0.0,2023-11-25,Retail,Delhi,18517.079999999998
4439,Women,Lifestyle,Dunk Low,XL,0,6172.36,0.0,2025-04-22,Retail,Hyderabad,0.0
4440,Men,Basketball,Zoom Freak,XL,3,6172.36,0.0,2025-04-15,Online,Mumbai,18517.079999999998
4441,Kids,Soccer,Premier III,L,3,7953.0,0.0,2024-05-05,Retail,Kolkata,23859.0
4442,Women,Soccer,Phantom GT,L,3,7953.0,0.0,2024-05-22,Retail,Hyderabad,23859.0
4443,Men,Lifestyle,Dunk Low,9,3,7953.0,1.21,2025-05-12,Retail,Hyderabad,-5010.389999999999
4444,Men,Running,React Infinity,7,4,5915.27,0.36,2024-10-04,Online,Kolkata,15143.0912
4445,Women,Training,Metcon 7,XL,1,5915.27,0.12,2024-12-15,Retail,Mumbai,5205.4376
4446,Men,Soccer,Mercurial Superfly,M,2,3469.31,0.28,2025-01-26,Retail,Pune,4995.8063999999995
4447,Kids,Running,Free RN,XL,0,5053.29,0.0,2024-12-12,Retail,Delhi,0.0
2030,Women,Basketball,Air Jordan,11,2,5053.29,0.0,2025-06-10,Retail,Mumbai,10106.58
4449,Men,Lifestyle,Air Force 1,9,0,5053.29,0.0,2025-02-24,Retail,Kolkata,0.0
4450,Men,Lifestyle,Air Force 1,9,1,4745.48,0.0,2025-02-24,Retail,Mumbai,4745.48
4451,Women,Lifestyle,Dunk Low,9,0,2049.73,0.0,2024-11-08,Online,Pune,0.0
